target_id,level_a,level_b,model,repeat,winner,confidence,subject_a,subject_b
per-056,3,5,deepseek-chat,3,B,0,Invitation to Collaborate on Workshop Panel: Advances in Adaptive Language Model,Collaboration Opportunity on Contextual Embeddings Research
per-056,3,5,claude-sonnet-4-6,1,B,0,Invitation to Collaborate on Workshop Panel: Advances in Adaptive Language Model,Collaboration Opportunity on Contextual Embeddings Research
per-056,3,5,claude-sonnet-4-6,2,B,0,Invitation to Collaborate on Workshop Panel: Advances in Adaptive Language Model,Collaboration Opportunity on Contextual Embeddings Research
per-056,3,5,claude-sonnet-4-6,3,B,0,Invitation to Collaborate on Workshop Panel: Advances in Adaptive Language Model,Collaboration Opportunity on Contextual Embeddings Research
per-056,1,5,gpt-4.1-mini,1,B,0,Collaboration Opportunity on NLP in Software Engineering,Collaboration Opportunity on Contextual Embeddings Research
per-056,1,5,gpt-4.1-mini,2,B,0,Collaboration Opportunity on NLP in Software Engineering,Collaboration Opportunity on Contextual Embeddings Research
per-056,1,5,gpt-4.1-mini,3,B,0,Collaboration Opportunity on NLP in Software Engineering,Collaboration Opportunity on Contextual Embeddings Research
per-056,1,5,deepseek-chat,1,B,0,Collaboration Opportunity on NLP in Software Engineering,Collaboration Opportunity on Contextual Embeddings Research
per-056,1,5,deepseek-chat,2,B,0,Collaboration Opportunity on NLP in Software Engineering,Collaboration Opportunity on Contextual Embeddings Research
per-056,1,5,deepseek-chat,3,B,0,Collaboration Opportunity on NLP in Software Engineering,Collaboration Opportunity on Contextual Embeddings Research
per-056,1,5,claude-sonnet-4-6,1,B,0,Collaboration Opportunity on NLP in Software Engineering,Collaboration Opportunity on Contextual Embeddings Research
per-056,1,5,claude-sonnet-4-6,2,B,0,Collaboration Opportunity on NLP in Software Engineering,Collaboration Opportunity on Contextual Embeddings Research
per-056,1,5,claude-sonnet-4-6,3,B,0,Collaboration Opportunity on NLP in Software Engineering,Collaboration Opportunity on Contextual Embeddings Research
per-057,1,3,gpt-4.1-mini,1,B,0,Collaboration Inquiry on Scandinavian NLP Research,Potential Collaboration on Minority Language Machine Translation
per-057,1,3,gpt-4.1-mini,2,B,0,Collaboration Inquiry on Scandinavian NLP Research,Potential Collaboration on Minority Language Machine Translation
per-057,1,3,gpt-4.1-mini,3,B,0,Collaboration Inquiry on Scandinavian NLP Research,Potential Collaboration on Minority Language Machine Translation
per-057,1,3,deepseek-chat,1,B,0,Collaboration Inquiry on Scandinavian NLP Research,Potential Collaboration on Minority Language Machine Translation
per-057,1,3,deepseek-chat,2,B,0,Collaboration Inquiry on Scandinavian NLP Research,Potential Collaboration on Minority Language Machine Translation
per-057,1,3,deepseek-chat,3,B,0,Collaboration Inquiry on Scandinavian NLP Research,Potential Collaboration on Minority Language Machine Translation
per-057,1,3,claude-sonnet-4-6,1,B,0,Collaboration Inquiry on Scandinavian NLP Research,Potential Collaboration on Minority Language Machine Translation
per-057,1,3,claude-sonnet-4-6,2,B,0,Collaboration Inquiry on Scandinavian NLP Research,Potential Collaboration on Minority Language Machine Translation
per-057,1,3,claude-sonnet-4-6,3,B,0,Collaboration Inquiry on Scandinavian NLP Research,Potential Collaboration on Minority Language Machine Translation
per-057,3,5,gpt-4.1-mini,1,B,0,Potential Collaboration on Minority Language Machine Translation,Collaboration Opportunity on Minority Language Machine Translation
per-057,3,5,gpt-4.1-mini,2,B,0,Potential Collaboration on Minority Language Machine Translation,Collaboration Opportunity on Minority Language Machine Translation
per-057,3,5,gpt-4.1-mini,3,B,0,Potential Collaboration on Minority Language Machine Translation,Collaboration Opportunity on Minority Language Machine Translation
per-057,3,5,deepseek-chat,1,B,0,Potential Collaboration on Minority Language Machine Translation,Collaboration Opportunity on Minority Language Machine Translation
per-057,3,5,deepseek-chat,2,B,0,Potential Collaboration on Minority Language Machine Translation,Collaboration Opportunity on Minority Language Machine Translation
per-057,3,5,deepseek-chat,3,B,0,Potential Collaboration on Minority Language Machine Translation,Collaboration Opportunity on Minority Language Machine Translation
per-057,3,5,claude-sonnet-4-6,1,B,0,Potential Collaboration on Minority Language Machine Translation,Collaboration Opportunity on Minority Language Machine Translation
per-057,3,5,claude-sonnet-4-6,2,B,0,Potential Collaboration on Minority Language Machine Translation,Collaboration Opportunity on Minority Language Machine Translation
per-057,3,5,claude-sonnet-4-6,3,B,0,Potential Collaboration on Minority Language Machine Translation,Collaboration Opportunity on Minority Language Machine Translation
per-057,1,5,gpt-4.1-mini,1,B,0,Collaboration Inquiry on Scandinavian NLP Research,Collaboration Opportunity on Minority Language Machine Translation
per-057,1,5,gpt-4.1-mini,2,B,0,Collaboration Inquiry on Scandinavian NLP Research,Collaboration Opportunity on Minority Language Machine Translation
per-057,1,5,gpt-4.1-mini,3,B,0,Collaboration Inquiry on Scandinavian NLP Research,Collaboration Opportunity on Minority Language Machine Translation
per-057,1,5,deepseek-chat,1,B,0,Collaboration Inquiry on Scandinavian NLP Research,Collaboration Opportunity on Minority Language Machine Translation
per-057,1,5,deepseek-chat,2,B,0,Collaboration Inquiry on Scandinavian NLP Research,Collaboration Opportunity on Minority Language Machine Translation
per-057,1,5,deepseek-chat,3,B,0,Collaboration Inquiry on Scandinavian NLP Research,Collaboration Opportunity on Minority Language Machine Translation
per-057,1,5,claude-sonnet-4-6,1,B,0,Collaboration Inquiry on Scandinavian NLP Research,Collaboration Opportunity on Minority Language Machine Translation
per-057,1,5,claude-sonnet-4-6,2,B,0,Collaboration Inquiry on Scandinavian NLP Research,Collaboration Opportunity on Minority Language Machine Translation
per-057,1,5,claude-sonnet-4-6,3,B,0,Collaboration Inquiry on Scandinavian NLP Research,Collaboration Opportunity on Minority Language Machine Translation
per-058,1,3,gpt-4.1-mini,1,B,0,Collaboration Inquiry: Context-Aware Neural Architectures for Dialect Processing,Invitation to Collaborate on Multilingual Conversational AI Research
per-058,1,3,gpt-4.1-mini,2,B,0,Collaboration Inquiry: Context-Aware Neural Architectures for Dialect Processing,Invitation to Collaborate on Multilingual Conversational AI Research
per-058,1,3,gpt-4.1-mini,3,B,0,Collaboration Inquiry: Context-Aware Neural Architectures for Dialect Processing,Invitation to Collaborate on Multilingual Conversational AI Research
per-058,1,3,deepseek-chat,1,B,0,Collaboration Inquiry: Context-Aware Neural Architectures for Dialect Processing,Invitation to Collaborate on Multilingual Conversational AI Research
per-058,1,3,deepseek-chat,2,B,0,Collaboration Inquiry: Context-Aware Neural Architectures for Dialect Processing,Invitation to Collaborate on Multilingual Conversational AI Research
per-058,1,3,deepseek-chat,3,B,0,Collaboration Inquiry: Context-Aware Neural Architectures for Dialect Processing,Invitation to Collaborate on Multilingual Conversational AI Research
per-058,1,3,claude-sonnet-4-6,1,B,0,Collaboration Inquiry: Context-Aware Neural Architectures for Dialect Processing,Invitation to Collaborate on Multilingual Conversational AI Research
per-058,1,3,claude-sonnet-4-6,2,B,0,Collaboration Inquiry: Context-Aware Neural Architectures for Dialect Processing,Invitation to Collaborate on Multilingual Conversational AI Research
per-058,1,3,claude-sonnet-4-6,3,B,0,Collaboration Inquiry: Context-Aware Neural Architectures for Dialect Processing,Invitation to Collaborate on Multilingual Conversational AI Research
per-058,3,5,gpt-4.1-mini,1,B,0,Invitation to Collaborate on Multilingual Conversational AI Research,Collaboration Opportunity on Multilingual Conversational AI Systems
per-058,3,5,gpt-4.1-mini,2,B,0,Invitation to Collaborate on Multilingual Conversational AI Research,Collaboration Opportunity on Multilingual Conversational AI Systems
per-058,3,5,gpt-4.1-mini,3,B,0,Invitation to Collaborate on Multilingual Conversational AI Research,Collaboration Opportunity on Multilingual Conversational AI Systems
per-058,3,5,deepseek-chat,1,B,0,Invitation to Collaborate on Multilingual Conversational AI Research,Collaboration Opportunity on Multilingual Conversational AI Systems
per-058,3,5,deepseek-chat,2,B,0,Invitation to Collaborate on Multilingual Conversational AI Research,Collaboration Opportunity on Multilingual Conversational AI Systems
per-058,3,5,deepseek-chat,3,B,0,Invitation to Collaborate on Multilingual Conversational AI Research,Collaboration Opportunity on Multilingual Conversational AI Systems
per-058,3,5,claude-sonnet-4-6,1,B,0,Invitation to Collaborate on Multilingual Conversational AI Research,Collaboration Opportunity on Multilingual Conversational AI Systems
per-058,3,5,claude-sonnet-4-6,2,B,0,Invitation to Collaborate on Multilingual Conversational AI Research,Collaboration Opportunity on Multilingual Conversational AI Systems
per-058,3,5,claude-sonnet-4-6,3,B,0,Invitation to Collaborate on Multilingual Conversational AI Research,Collaboration Opportunity on Multilingual Conversational AI Systems
per-058,1,5,gpt-4.1-mini,1,B,0,Collaboration Inquiry: Context-Aware Neural Architectures for Dialect Processing,Collaboration Opportunity on Multilingual Conversational AI Systems
per-058,1,5,gpt-4.1-mini,2,B,0,Collaboration Inquiry: Context-Aware Neural Architectures for Dialect Processing,Collaboration Opportunity on Multilingual Conversational AI Systems
per-058,1,5,gpt-4.1-mini,3,B,0,Collaboration Inquiry: Context-Aware Neural Architectures for Dialect Processing,Collaboration Opportunity on Multilingual Conversational AI Systems
per-058,1,5,deepseek-chat,1,B,0,Collaboration Inquiry: Context-Aware Neural Architectures for Dialect Processing,Collaboration Opportunity on Multilingual Conversational AI Systems
per-058,1,5,deepseek-chat,2,B,0,Collaboration Inquiry: Context-Aware Neural Architectures for Dialect Processing,Collaboration Opportunity on Multilingual Conversational AI Systems
per-058,1,5,deepseek-chat,3,B,0,Collaboration Inquiry: Context-Aware Neural Architectures for Dialect Processing,Collaboration Opportunity on Multilingual Conversational AI Systems
per-058,1,5,claude-sonnet-4-6,1,B,0,Collaboration Inquiry: Context-Aware Neural Architectures for Dialect Processing,Collaboration Opportunity on Multilingual Conversational AI Systems
per-058,1,5,claude-sonnet-4-6,2,B,0,Collaboration Inquiry: Context-Aware Neural Architectures for Dialect Processing,Collaboration Opportunity on Multilingual Conversational AI Systems
per-058,1,5,claude-sonnet-4-6,3,B,0,Collaboration Inquiry: Context-Aware Neural Architectures for Dialect Processing,Collaboration Opportunity on Multilingual Conversational AI Systems
per-059,1,3,gpt-4.1-mini,1,B,0,Collaboration Inquiry: Advances in Transformer Architectures for Information Ext,Collaboration Inquiry on Ethical NLP for Indigenous Languages
per-059,1,3,gpt-4.1-mini,2,B,0,Collaboration Inquiry: Advances in Transformer Architectures for Information Ext,Collaboration Inquiry on Ethical NLP for Indigenous Languages
per-059,1,3,gpt-4.1-mini,3,B,0,Collaboration Inquiry: Advances in Transformer Architectures for Information Ext,Collaboration Inquiry on Ethical NLP for Indigenous Languages
per-059,1,3,deepseek-chat,1,B,0,Collaboration Inquiry: Advances in Transformer Architectures for Information Ext,Collaboration Inquiry on Ethical NLP for Indigenous Languages
per-059,1,3,deepseek-chat,2,B,0,Collaboration Inquiry: Advances in Transformer Architectures for Information Ext,Collaboration Inquiry on Ethical NLP for Indigenous Languages
per-059,1,3,deepseek-chat,3,B,0,Collaboration Inquiry: Advances in Transformer Architectures for Information Ext,Collaboration Inquiry on Ethical NLP for Indigenous Languages
per-059,1,3,claude-sonnet-4-6,1,B,0,Collaboration Inquiry: Advances in Transformer Architectures for Information Ext,Collaboration Inquiry on Ethical NLP for Indigenous Languages
per-059,1,3,claude-sonnet-4-6,2,B,0,Collaboration Inquiry: Advances in Transformer Architectures for Information Ext,Collaboration Inquiry on Ethical NLP for Indigenous Languages
per-059,1,3,claude-sonnet-4-6,3,B,0,Collaboration Inquiry: Advances in Transformer Architectures for Information Ext,Collaboration Inquiry on Ethical NLP for Indigenous Languages
per-059,3,5,gpt-4.1-mini,1,B,0,Collaboration Inquiry on Ethical NLP for Indigenous Languages,Invitation to Collaborate on Multilingual NLP Workshop
per-059,3,5,gpt-4.1-mini,2,B,0,Collaboration Inquiry on Ethical NLP for Indigenous Languages,Invitation to Collaborate on Multilingual NLP Workshop
per-059,3,5,gpt-4.1-mini,3,B,0,Collaboration Inquiry on Ethical NLP for Indigenous Languages,Invitation to Collaborate on Multilingual NLP Workshop
per-059,3,5,deepseek-chat,1,B,0,Collaboration Inquiry on Ethical NLP for Indigenous Languages,Invitation to Collaborate on Multilingual NLP Workshop
per-059,3,5,deepseek-chat,2,B,0,Collaboration Inquiry on Ethical NLP for Indigenous Languages,Invitation to Collaborate on Multilingual NLP Workshop
per-059,3,5,deepseek-chat,3,B,0,Collaboration Inquiry on Ethical NLP for Indigenous Languages,Invitation to Collaborate on Multilingual NLP Workshop
per-059,3,5,claude-sonnet-4-6,1,B,0,Collaboration Inquiry on Ethical NLP for Indigenous Languages,Invitation to Collaborate on Multilingual NLP Workshop
per-059,3,5,claude-sonnet-4-6,2,B,0,Collaboration Inquiry on Ethical NLP for Indigenous Languages,Invitation to Collaborate on Multilingual NLP Workshop
per-059,3,5,claude-sonnet-4-6,3,B,0,Collaboration Inquiry on Ethical NLP for Indigenous Languages,Invitation to Collaborate on Multilingual NLP Workshop
per-059,1,5,gpt-4.1-mini,1,B,0,Collaboration Inquiry: Advances in Transformer Architectures for Information Ext,Invitation to Collaborate on Multilingual NLP Workshop
per-059,1,5,gpt-4.1-mini,2,B,0,Collaboration Inquiry: Advances in Transformer Architectures for Information Ext,Invitation to Collaborate on Multilingual NLP Workshop
per-059,1,5,gpt-4.1-mini,3,B,0,Collaboration Inquiry: Advances in Transformer Architectures for Information Ext,Invitation to Collaborate on Multilingual NLP Workshop
per-059,1,5,deepseek-chat,1,B,0,Collaboration Inquiry: Advances in Transformer Architectures for Information Ext,Invitation to Collaborate on Multilingual NLP Workshop
per-059,1,5,deepseek-chat,2,B,0,Collaboration Inquiry: Advances in Transformer Architectures for Information Ext,Invitation to Collaborate on Multilingual NLP Workshop
per-059,1,5,deepseek-chat,3,B,0,Collaboration Inquiry: Advances in Transformer Architectures for Information Ext,Invitation to Collaborate on Multilingual NLP Workshop
per-059,1,5,claude-sonnet-4-6,1,B,0,Collaboration Inquiry: Advances in Transformer Architectures for Information Ext,Invitation to Collaborate on Multilingual NLP Workshop
per-059,1,5,claude-sonnet-4-6,2,B,0,Collaboration Inquiry: Advances in Transformer Architectures for Information Ext,Invitation to Collaborate on Multilingual NLP Workshop
per-059,1,5,claude-sonnet-4-6,3,B,0,Collaboration Inquiry: Advances in Transformer Architectures for Information Ext,Invitation to Collaborate on Multilingual NLP Workshop
per-060,1,3,gpt-4.1-mini,1,B,0,Collaboration Opportunity in NLP Research,Collaboration Inquiry: Advances in Context-Aware Neural Machine Translation
per-060,1,3,gpt-4.1-mini,2,B,0,Collaboration Opportunity in NLP Research,Collaboration Inquiry: Advances in Context-Aware Neural Machine Translation
per-060,1,3,gpt-4.1-mini,3,B,0,Collaboration Opportunity in NLP Research,Collaboration Inquiry: Advances in Context-Aware Neural Machine Translation
per-060,1,3,deepseek-chat,1,B,0,Collaboration Opportunity in NLP Research,Collaboration Inquiry: Advances in Context-Aware Neural Machine Translation
per-060,1,3,deepseek-chat,2,B,0,Collaboration Opportunity in NLP Research,Collaboration Inquiry: Advances in Context-Aware Neural Machine Translation
per-060,1,3,deepseek-chat,3,B,0,Collaboration Opportunity in NLP Research,Collaboration Inquiry: Advances in Context-Aware Neural Machine Translation
